salary,degree
96613.28784,Graduate
92760.05287,Graduate
98412.71324,Graduate
67760.51735,Graduate
71742.03567,Graduate
60126.11279,Graduate
101723.7487,Graduate
79163.6625,Graduate
55518.50373,Graduate
75856.52195,Graduate
86533.51635,Graduate
86494.60002,Graduate
91607.89193,Graduate
83652.90185,Graduate
65137.18439,Graduate
89595.42211,Graduate
73232.48209,Graduate
91198.2212,Graduate
74995.36923,Graduate
95470.26926,Graduate
95927.35221,Graduate
77147.11939,Graduate
67268.72887,Graduate
77990.84165,Graduate
77916.85431,Graduate
101374.2702,Graduate
68116.91291,Graduate
85737.13348,Graduate
79834.93385,Graduate
56327.6597,Graduate
83192.38928,Graduate
134715.0667,Graduate
77571.52314,Graduate
63812.58029,Graduate
75370.16721,Graduate
70630.39208,Graduate
64826.84627,Graduate
65880.66981,Graduate
70498.85269,Graduate
63118.98226,Graduate
95151.47147,Graduate
107041.309,Graduate
92291.72063,Graduate
103013.3714,Graduate
49963.90534,Graduate
88085.68441,Graduate
102241.8681,Graduate
95064.36334,Graduate
126996.1707,Graduate
100019.6363,Graduate
79780.90873,Graduate
101094.1527,Graduate
119520.8919,Graduate
88180.89163,Graduate
58392.47116,Graduate
81297.44843,Graduate
69702.84582,Graduate
79671.37801,Graduate
125091.6232,Graduate
103308.0613,Graduate
134661.4454,Graduate
79003.03921,Graduate
125658.7751,Graduate
119838.3622,Graduate
88209.90876,Graduate
97008.86278,Graduate
115150.0663,Graduate
80219.98758,Graduate
52614.61585,Graduate
67590.72855,Graduate
95130.79728,Graduate
98251.67661,Graduate
89598.81197,Graduate
67215.41737,Graduate
41351.48166,Graduate
77458.18168,Graduate
99932.93736,Graduate
72167.79288,Graduate
57859.85798,Graduate
69415.35158,Graduate
123149.3558,Graduate
63953.59574,Graduate
87165.38092,Graduate
128080.5386,Graduate
102989.9304,Graduate
85007.80936,Graduate
69395.25811,Graduate
87361.24683,Graduate
66153.47092,Graduate
105702.4454,Graduate
145974.5892,Graduate
105439.7737,Graduate
89583.18251,Graduate
95237.23545,Graduate
39177.25025,Graduate
101621.0108,Graduate
74534.91248,Graduate
67006.07669,Graduate
92760.32209,Graduate
71665.76403,Graduate
97171.89222,Graduate
44005.8878,Graduate
126115.7616,Graduate
87742.87741,Graduate
82602.98025,Graduate
105805.1833,Graduate
90543.98647,Graduate
47909.61298,Graduate
30809.17291,Graduate
116064.688,Graduate
96515.06587,Graduate
93970.12041,Graduate
83443.63735,Graduate
89933.66307,Graduate
73703.12973,Graduate
55795.30156,Graduate
77362.84712,Graduate
88863.50204,Graduate
53747.00819,Graduate
77356.86019,Graduate
81462.69389,Graduate
59674.44448,Graduate
61350.24116,Graduate
165520.6894,Graduate
39096.36893,Graduate
101223.44,Graduate
71759.15233,Graduate
96402.65321,Graduate
75372.35587,Graduate
69367.45449,Graduate
123980.9921,Graduate
117215.505,Graduate
87273.88712,Graduate
78932.65836,Graduate
108920.4446,Graduate
148573.3105,Graduate
100363.8453,Graduate
71962.55159,Graduate
81624.64024,Graduate
42924.52252,Graduate
107448.2064,Graduate
89366.74811,Graduate
54715.16766,Graduate
66445.67576,Graduate
98125.73964,Graduate
80623.14089,Graduate
78130.68474,Graduate
69369.4002,Graduate
113876.0404,Graduate
100675.6078,Graduate
55529.54861,Graduate
75028.21449,Graduate
54629.80089,Graduate
109471.818,Graduate
113652.9134,Graduate
55892.28356,Graduate
70923.02719,Graduate
90573.72171,Graduate
88360.13579,Graduate
65547.83791,Graduate
79577.90036,Graduate
79541.16558,Graduate
89836.34018,Graduate
81699.8682,Graduate
95833.66532,Graduate
93197.86992,Graduate
84845.99369,Graduate
79599.46094,Graduate
91886.63245,Graduate
86026.60193,Graduate
131582.584,Graduate
98790.61273,Graduate
87025.48986,Graduate
55578.99675,Graduate
101628.8833,Graduate
112832.6812,Graduate
58307.80207,Graduate
94059.85353,Graduate
114024.4912,Graduate
94189.75692,Graduate
78886.60298,Graduate
62762.71384,Graduate
109657.34,Graduate
83849.41093,Graduate
90531.55319,Graduate
67424.30268,Graduate
92878.52579,Graduate
77056.63118,Graduate
73939.36611,Graduate
115245.2654,Graduate
76008.31965,Graduate
93460.61425,Graduate
86697.23837,Graduate
111186.9844,Graduate
72328.86809,Graduate
70495.44834,Graduate
123029.5745,Graduate
60882.65028,Graduate
87970.98778,Graduate
66374.88569,Graduate
87682.1315,Graduate
78319.6728,Graduate
46631.73982,Graduate
101583.0835,Graduate
95366.02438,Graduate
98137.24491,Graduate
5505.658546,Graduate
70179.91242,Graduate
108156.0969,Graduate
95830.75407,Graduate
58304.84903,Graduate
59949.00872,Graduate
97367.28504,Graduate
73508.95487,Graduate
74847.75322,Graduate
59887.2109,Graduate
80852.12841,Graduate
60315.33174,Graduate
69844.16273,Graduate
101877.6229,Graduate
63476.46421,Graduate
81843.7788,Graduate
62786.41976,Graduate
104015.193,Graduate
67499.70287,Graduate
103204.3982,Graduate
37563.19278,Graduate
96344.53889,Graduate
103992.4847,Graduate
53178.15777,Graduate
100265.0436,Graduate
96409.18523,Graduate
106572.0136,Graduate
85212.56692,Graduate
83331.53173,Graduate
59431.8077,Graduate
105113.5891,Graduate
83055.18542,Graduate
84085.53463,Graduate
100331.9319,Graduate
103309.8399,Graduate
102742.4175,Graduate
56132.14612,Graduate
63468.11611,Graduate
104857.5088,Graduate
90990.15659,Graduate
84019.07475,Graduate
55155.60423,Graduate
107588.3234,Graduate
69593.64874,Graduate
91879.21778,Graduate
105961.1316,Graduate
76198.35921,Graduate
116791.7749,Graduate
66017.22125,Graduate
60428.19662,Graduate
86873.56876,Graduate
92407.24467,Graduate
72573.64309,Graduate
92753.99233,Graduate
72059.66008,Graduate
55470.38871,Graduate
93924.35338,Graduate
72628.5112,Graduate
92512.59605,Graduate
51104.08062,Graduate
95996.02994,Graduate
75850.53117,Graduate
57862.73949,Graduate
78337.93209,Graduate
89449.57923,Graduate
156006.8035,Graduate
64689.91996,Graduate
75319.85725,Graduate
64052.28105,Graduate
66046.6268,Graduate
79940.28654,Graduate
104021.606,Graduate
70866.80702,Graduate
81401.45989,Graduate
60281.48263,Graduate
96989.14877,Graduate
79160.40833,Graduate
88133.73037,Graduate
87154.13108,Graduate
102549.0243,Graduate
39052.63741,Graduate
98008.48258,Graduate
74428.29264,Graduate
71378.71416,Graduate
119058.604,Graduate
98396.89522,Graduate
91438.48769,Graduate
121082.122,Graduate
79012.15422,Graduate
60222.37179,Graduate
37904.29557,Graduate
98757.4746,Graduate
38743.63244,Graduate
107485.1632,Graduate
102153.919,Graduate
60074.44579,Graduate
68492.31581,Graduate
100757.2052,Graduate
42339.60805,Graduate
71278.20394,Graduate
88356.96383,Graduate
51621.68218,Graduate
62617.79145,Graduate
46474.63457,Graduate
95938.80242,Graduate
66327.02938,Graduate
71843.56182,Graduate
79850.17576,Graduate
69953.00978,Graduate
59957.54242,Graduate
69312.92317,Graduate
71777.78208,Graduate
105094.2643,Graduate
74363.3653,Graduate
99221.12908,Graduate
101496.1794,Graduate
90158.32625,Graduate
118705.051,Graduate
117562.5933,Graduate
102051.2322,Graduate
82714.84531,Graduate
86143.55539,Graduate
90091.46837,Graduate
52997.91976,Graduate
81234.90839,Graduate
94307.30663,Graduate
112543.4902,Graduate
95491.86895,Graduate
53451.95822,Graduate
107913.2371,Graduate
90695.03164,Graduate
54581.92571,Graduate
106985.8524,Graduate
93757.28695,Graduate
96875.26472,Graduate
62795.26088,Graduate
58083.60483,Graduate
110849.724,Graduate
83225.80741,Graduate
46916.42567,Graduate
100917.1614,Graduate
31820.19156,Graduate
96249.18531,Graduate
67176.15081,Graduate
96688.47263,Graduate
102655.176,Graduate
77135.15823,Graduate
121285.5087,Graduate
97109.74499,Graduate
97540.45742,Graduate
101621.6743,Graduate
71424.92261,Graduate
140994.3318,Graduate
81746.472,Graduate
88574.33351,Graduate
87272.9977,Graduate
108772.0945,Graduate
114459.3688,Graduate
118477.8829,Graduate
89715.52507,Graduate
90092.34661,Graduate
84645.55283,Graduate
87289.92759,Graduate
83211.42707,Graduate
69745.26364,Graduate
111897.7139,Graduate
83341.96724,Graduate
59187.21677,Graduate
128470.942,Graduate
102705.5663,Graduate
115411.6746,Graduate
81474.19652,Graduate
38189.05256,Graduate
42961.55239,Graduate
88692.42921,Graduate
83365.78887,Graduate
38854.3659,Graduate
75726.27555,Graduate
71181.96022,Graduate
68637.28268,Graduate
79350.23435,Graduate
69698.34683,Graduate
101028.9561,Graduate
110766.292,Graduate
119117.1889,Graduate
42806.866,Graduate
79454.24435,Graduate
121999.9426,Graduate
104097.9592,Graduate
97056.48539,Graduate
75553.04954,Graduate
89053.33928,Graduate
83491.10306,Graduate
56432.11305,Graduate
97019.28955,Graduate
84594.5374,Graduate
89373.54834,Graduate
100787.2497,Graduate
100163.7833,Graduate
67589.72105,Graduate
106251.9316,Graduate
102817.4305,Graduate
70972.49921,Graduate
88556.31051,Graduate
100351.0899,Graduate
96167.96938,Graduate
115023.724,Graduate
79956.12143,Graduate
64552.82527,Graduate
53358.85716,Graduate
60211.35799,Graduate
92224.15997,Graduate
30014.66256,Graduate
74349.35116,Graduate
103922.6629,Graduate
75381.32545,Graduate
85933.2196,Graduate
77342.74737,Graduate
106585.2857,Graduate
78534.68927,Graduate
79398.88705,Graduate
103921.3386,Graduate
104849.1581,Graduate
58483.42945,Graduate
59644.85082,Graduate
81998.51844,Graduate
84106.00591,Graduate
100777.7757,Graduate
68861.23392,Graduate
108047.2148,Graduate
74023.92133,Graduate
67330.22494,Graduate
95659.28402,Graduate
94913.70164,Graduate
105904.3495,Graduate
63823.48752,Graduate
84167.58332,Graduate
68225.44973,Graduate
82832.54766,Graduate
121160.8672,Graduate
130753.3557,Graduate
72009.50303,Graduate
53829.03573,Graduate
64990.0841,Graduate
85335.46262,Graduate
90979.67157,Graduate
53816.69068,Graduate
66691.36648,Graduate
28376.41879,Graduate
65283.46561,Graduate
39268.35838,Graduate
121641.8852,Graduate
79585.08925,Graduate
114789.4624,Graduate
103937.278,Graduate
78576.42775,Graduate
73418.4527,Graduate
67169.27393,Graduate
74494.07241,Graduate
92611.36479,Graduate
91103.97892,Graduate
83992.86495,Graduate
101048.8233,Graduate
101990.4852,Graduate
64468.4046,Graduate
70723.67439,Graduate
75268.17908,Graduate
46642.45214,Graduate
94021.98315,Graduate
80969.72312,Graduate
111487.96,Graduate
104530.2124,Graduate
95179.29816,Graduate
69844.95959,Graduate
117706.0957,Graduate
73817.28745,Graduate
37720.57058,Graduate
69208.40209,Graduate
83351.22773,Graduate
110684.8282,Graduate
84421.58328,Graduate
101911.4866,Graduate
88842.96368,Graduate
121999.1738,Graduate
120840.3168,Graduate
86933.01345,Graduate
65753.27455,Graduate
24668.13413,Graduate
74219.0558,Graduate
80788.07111,Graduate
55665.23045,Graduate
56091.32164,Graduate
76984.63603,Graduate
93408.68984,Graduate
67642.54179,Graduate
98985.05123,Graduate
83227.30325,Graduate
57524.49315,Graduate
87545.40786,Graduate
74046.50209,Graduate
59560.06375,Graduate
84089.43841,Graduate
86514.88336,Graduate
75268.84964,Graduate
90824.66686,Graduate
103834.0209,Graduate
110317.9073,Graduate
78306.19655,Graduate
101231.0099,Graduate
62126.21923,Graduate
62923.60242,Graduate
97215.40291,Graduate
85624.32087,Graduate
71014.85366,Graduate
121759.0549,Graduate
94575.41996,Graduate
60555.81795,Graduate
93324.56463,Graduate
81490.8741,Graduate
90792.56162,Graduate
106451.9656,Graduate
90426.33086,Graduate
99449.15079,Graduate
67766.22169,Graduate
76757.64615,Graduate
74318.82581,Graduate
82823.84271,Graduate
48938.05614,Graduate
47319.96797,Graduate
40242.84907,Graduate
52348.67026,Graduate
71142.27175,Graduate
90389.37691,Graduate
56601.17491,Graduate
89441.1916,Graduate
85411.15182,Graduate
82393.49162,Graduate
84779.86781,Graduate
82110.62906,Graduate
106571.5173,Graduate
45911.10537,Graduate
62066.66173,Graduate
76828.65292,Graduate
94858.00798,Graduate
112430.4021,Graduate
38567.17134,Graduate
83033.41133,Graduate
99020.17168,Graduate
73574.71334,Graduate
94092.80937,Graduate
116970.6503,Graduate
45904.55101,Graduate
47115.20169,Graduate
54861.42856,Graduate
110170.3792,Graduate
51261.7989,Graduate
85615.56995,Graduate
63554.25085,Graduate
69570.74314,Graduate
90089.09972,Graduate
87400.75045,Graduate
91266.64172,Graduate
112638.0322,Graduate
81837.84463,Graduate
87269.7859,Graduate
97164.38289,Graduate
108370.018,Graduate
82774.04788,Graduate
76335.11919,Graduate
75848.366,Graduate
100208.0211,Graduate
73068.15268,Graduate
70544.30697,Graduate
67086.83806,Graduate
111101.8654,Graduate
109513.0458,Graduate
123435.3725,Graduate
110748.8667,Graduate
93323.55392,Graduate
126330.0326,Graduate
82804.23952,Graduate
84318.76242,Graduate
100800.4373,Graduate
93151.02326,Graduate
102182.6361,Graduate
71779.95018,Graduate
83386.94853,Graduate
85074.55991,Graduate
89029.47781,Graduate
65454.90636,Graduate
106469.6284,Graduate
73282.80519,Graduate
77212.67955,Graduate
97856.37144,Graduate
72844.53352,Graduate
126903.3456,Graduate
69459.29781,Graduate
61857.06897,Graduate
84437.29634,Graduate
89116.07525,Graduate
78159.35448,Graduate
119581.212,Graduate
107879.3247,Graduate
110160.9336,Graduate
110803.9904,Graduate
124616.2645,Graduate
141673.803,Graduate
99069.48052,Graduate
100997.5797,Graduate
127257.3459,Graduate
126790.9852,Graduate
66406.1202,Graduate
90864.68353,Graduate
106031.5677,Graduate
89195.67198,Graduate
81020.87635,Graduate
72054.82523,Graduate
50829.91347,Graduate
60906.59899,Graduate
76605.74086,Graduate
79980.42185,Graduate
86270.4255,Graduate
98093.55208,Graduate
73658.90446,Graduate
104452.5158,Graduate
108397.1437,Graduate
108148.6829,Graduate
60060.81166,Graduate
55653.06802,Graduate
82754.1101,Graduate
112464.6402,Graduate
93660.09626,Graduate
79238.11382,Graduate
72618.62574,Graduate
117553.3245,Graduate
69946.7612,Graduate
85629.6532,Graduate
48615.24725,Graduate
111023.3652,Graduate
96390.16161,Graduate
93837.60472,Graduate
89195.70642,Graduate
111734.1146,Graduate
79821.10055,Graduate
40686.299,Graduate
80820.4497,Graduate
36177.08502,Graduate
50599.24028,Graduate
74868.0744,Graduate
76136.23473,Graduate
71716.25089,Graduate
62909.49933,Graduate
97312.31029,Graduate
103700.0103,Graduate
84673.28776,Graduate
96235.54757,Graduate
130569.516,Graduate
115857.1071,Graduate
94895.2212,Graduate
101789.4359,Graduate
74642.52948,Graduate
72707.66396,Graduate
85565.91768,Graduate
45235.91968,Graduate
63456.75206,Graduate
94837.58148,Graduate
91581.13713,Graduate
91931.33085,Graduate
85265.22347,Graduate
67924.01404,Graduate
104117.7463,Graduate
62690.44947,Graduate
96028.54903,Graduate
97144.36094,Graduate
109006.8557,Graduate
98505.5195,Graduate
123126.0403,Graduate
31871.36393,Graduate
59170.90191,Graduate
24620.39251,Graduate
99209.45561,Graduate
100543.5142,Graduate
69776.0344,Graduate
79772.83756,Graduate
94166.64515,Graduate
102581.9357,Graduate
106419.2889,Graduate
106730.6279,Graduate
77900.59556,Graduate
70479.06426,Graduate
61069.50302,Graduate
66648.21345,Graduate
48513.49844,Graduate
73660.69031,Graduate
64980.93763,Graduate
99750.2784,Graduate
86857.62513,Graduate
84106.55808,Graduate
110803.9249,Graduate
46228.25553,Graduate
68909.66987,Graduate
87860.41842,Graduate
62360.60973,Graduate
55184.12913,Graduate
128339.8638,Graduate
93835.01468,Graduate
90315.26714,Graduate
59023.20975,Graduate
100849.2484,Graduate
100602.5729,Graduate
81654.12415,Graduate
79314.71696,Graduate
135173.3224,Graduate
90864.99756,Graduate
94842.70457,Graduate
125521.4766,Graduate
89891.54839,Graduate
41513.30298,Graduate
59563.68207,Graduate
57801.43218,Graduate
104086.7622,Graduate
76020.25203,Graduate
106687.9222,Graduate
56080.14605,Graduate
99741.67853,Graduate
74329.24568,Graduate
85157.02226,Graduate
47229.48412,Graduate
117951.6504,Graduate
98637.36274,Graduate
47323.99129,Graduate
76748.70146,Graduate
102611.1274,Graduate
81880.05598,Graduate
115881.9645,Graduate
93671.81555,Graduate
88072.68869,Graduate
86609.8482,Graduate
59098.17658,Graduate
70344.14558,Graduate
105415.7951,Graduate
58333.88624,Graduate
95108.82112,Graduate
74171.32449,Graduate
98187.20116,Graduate
130529.4144,Graduate
92386.73097,Graduate
91206.96308,Graduate
94808.22662,Graduate
92973.25113,Graduate
88104.46368,Graduate
110741.3705,Graduate
58149.14401,Graduate
116292.637,Graduate
127023.0228,Graduate
90914.86304,Graduate
99337.12082,Graduate
93945.79796,Graduate
82050.53521,Graduate
117832.5961,Graduate
63218.27943,Graduate
41628.45206,Graduate
70751.01962,Graduate
124769.9221,Graduate
120329.8407,Graduate
99992.31394,Graduate
59455.31727,Graduate
80485.52365,Graduate
39642.56732,Graduate
99098.61935,Graduate
111122.0696,Graduate
56068.92262,Graduate
93801.15697,Graduate
88177.38853,Graduate
116050.3278,Graduate
106417.3562,Graduate
93572.62698,Graduate
86187.61493,Graduate
105109.7322,Graduate
120312.0069,Graduate
109025.0719,Graduate
91838.7496,Graduate
87440.69927,Graduate
98722.70631,Graduate
73306.63811,Graduate
73544.25952,Graduate
62440.50866,Graduate
132809.2444,Graduate
98835.81168,Graduate
89140.77874,Graduate
76241.79275,Graduate
65143.6561,Graduate
79287.81869,Graduate
103183.9445,Graduate
77920.71309,Graduate
79740.04409,Graduate
56802.85764,Graduate
90299.18322,Graduate
91681.35354,Graduate
107241.6391,Graduate
108573.2977,Graduate
81283.94547,Graduate
87288.27277,Graduate
76796.3386,Graduate
57911.01506,Graduate
84341.5432,Graduate
94056.55289,Graduate
85409.38212,Graduate
78367.8966,Graduate
97038.09063,Graduate
98120.49251,Graduate
103891.4768,Graduate
99276.97324,Graduate
58263.5268,Graduate
74766.24336,Graduate
76372.30854,Graduate
105186.7439,Graduate
67675.60116,Graduate
117064.0998,Graduate
58160.42271,Graduate
104106.4197,Graduate
120181.9041,Graduate
83928.80807,Graduate
99670.27169,Graduate
98385.69651,Graduate
86549.74563,Graduate
79287.58786,Graduate
86863.80157,Graduate
133472.0116,Graduate
87182.07455,Graduate
84039.79597,Graduate
105843.6035,Graduate
94937.17839,Graduate
91882.89855,Graduate
72553.40684,Graduate
56446.18896,Graduate
139741.2787,Graduate
89723.8696,Graduate
86685.56196,Graduate
65647.93387,Graduate
22340.04324,Graduate
70446.28347,Graduate
79635.23006,Graduate
62414.96628,Graduate
72488.36031,Graduate
95862.47173,Graduate
65962.96365,Graduate
101401.8673,Graduate
108271.8504,Graduate
57365.67858,Graduate
68202.94864,Graduate
46080.07269,Graduate
74837.74661,Graduate
78624.78208,Graduate
100091.7241,Graduate
35238.13108,Graduate
92855.28949,Graduate
32860.0068,Graduate
78002.89841,Graduate
105998.4695,Graduate
102272.3325,Graduate
94937.75061,Graduate
57462.6309,Graduate
99252.02513,Graduate
87907.02008,Graduate
70358.28829,Graduate
107641.3066,Graduate
81479.74093,Graduate
134069.947,Graduate
83349.52511,Graduate
25854.78297,Graduate
73847.2057,Graduate
65934.27778,Graduate
67333.76298,Graduate
116158.3958,Graduate
74334.93669,Graduate
52374.41646,Graduate
88710.29552,Graduate
58876.54242,Graduate
67064.5817,Graduate
68958.33582,Graduate
90822.74884,Graduate
29303.62686,Graduate
68327.32116,Graduate
46708.64464,Graduate
65805.19626,Graduate
55482.44143,Graduate
140523.0644,Graduate
62204.93871,Graduate
52873.67959,Graduate
47151.32145,Graduate
97231.48073,Graduate
112668.1491,Graduate
68522.30652,Graduate
94809.30567,Graduate
54953.67038,Graduate
85239.47015,Graduate
114730.4772,Graduate
103608.943,Graduate
55549.95914,Graduate
96119.05113,Graduate
80465.43192,Graduate
102983.3827,Graduate
68960.43232,Graduate
104084.8526,Graduate
62150.35942,Graduate
92919.04257,Graduate
58308.09693,Graduate
72778.82691,Graduate
80863.28497,Graduate
97169.96744,Graduate
93200.96038,Graduate
49894.16654,Graduate
104815.196,Graduate
81243.11963,Graduate
46164.85674,Graduate
41180.07891,Graduate
98999.23747,Graduate
87456.2199,Graduate
103311.096,Graduate
108616.1604,Graduate
117532.3159,Graduate
83030.22082,Graduate
84589.59809,Graduate
74465.3256,Graduate
56207.22793,Graduate
75822.78646,Graduate
89079.59241,Graduate
78981.43299,Graduate
113414.0506,Graduate
71775.95638,Graduate
73920.47955,Graduate
107115.8833,Graduate
107136.6512,Graduate
114327.5213,Graduate
80672.08285,Graduate
119084.8495,Graduate
90481.56945,Graduate
110589.234,Graduate
136817.9517,Graduate
53688.69833,Graduate
59903.84905,Graduate
108777.1562,Graduate
24365.80454,Graduate
103171.6011,Graduate
77212.44636,Graduate
61083.53233,Graduate
116538.405,Graduate
71945.18304,Graduate
121294.8125,Graduate
69097.1205,Graduate
113269.5105,Graduate
101102.2551,Graduate
81940.2263,Graduate
80463.11185,Graduate
65338.37102,Graduate
86183.99398,Graduate
111462.5017,Graduate
63178.90758,Graduate
77770.66745,Graduate
77439.47084,Graduate
67363.14147,Graduate
65666.07503,Graduate
109038.6285,Graduate
94403.65565,Graduate
96993.07336,Graduate
54431.16838,Graduate
151581.813,Graduate
78380.64221,Graduate
83527.11666,Graduate
72414.01116,Graduate
83429.75136,Graduate
73614.09766,Graduate
129293.353,Graduate
79222.76318,Graduate
57363.82785,Graduate
67579.36063,Graduate
64865.65451,Graduate
80683.06266,Graduate
86555.51811,Graduate
80903.98078,Graduate
73520.73164,Graduate
69498.37516,Graduate
104511.5691,Graduate
83693.83685,Graduate
69208.12345,Graduate
60262.2688,Graduate
95294.61345,Graduate
73381.40068,Graduate
82814.56752,Graduate
97755.25754,Graduate
64951.11803,Graduate
106447.1756,Graduate
85322.05966,Graduate
48247.88096,Graduate
109278.7983,Graduate
73919.16207,Graduate
110845.4171,Graduate
101320.7069,Graduate
102134.5857,Graduate
63285.04713,Graduate
91072.32732,Graduate
95295.61331,Graduate
116402.4511,Graduate
65909.29918,Graduate
85430.69188,Graduate
122067.2187,Graduate
95272.68816,Graduate
133516.0377,Graduate
121436.9742,Graduate
69774.45756,Graduate
94980.54547,Graduate
55306.81848,Graduate
108226.0529,Graduate
85420.34947,Graduate
135251.9228,Graduate
58595.88314,Graduate
55092.22202,Graduate
94224.16275,Graduate
100013.2794,Graduate
53451.68346,Graduate
73917.38753,Graduate
79379.14196,Graduate
70489.78866,Graduate
99129.77081,Graduate
107718.5693,Graduate
95932.65103,Graduate
100391.8878,Graduate
88651.77767,Graduate
94162.92814,Graduate
49646.05012,Graduate
83171.76932,Graduate
80493.38743,Graduate
88530.94621,Graduate
94663.14456,Graduate
55821.79308,Graduate
94298.19092,Graduate
60388.92654,Graduate
113534.5672,Graduate
69794.59289,Graduate
107082.1382,Graduate
64038.78413,Graduate
72550.20369,Graduate
72755.01584,Graduate
60107.81945,Graduate
75232.65259,Graduate
89368.71955,Graduate
88710.9588,Graduate
80447.97747,Graduate
95338.67635,Graduate
112082.0182,Graduate
93540.13971,Graduate
131383.3537,Graduate
75991.36495,Graduate
102304.2314,Graduate
34916.95758,Graduate
104235.8272,Graduate
122641.2242,Graduate
93027.51019,Graduate
93833.70717,Graduate
82135.90676,Graduate
87069.59252,Graduate
98347.03968,Graduate
85472.89939,Graduate
87246.75155,Graduate
102316.1521,Graduate
87946.00072,Graduate
86394.25251,Graduate
91260.97285,Graduate
38879.96528,Graduate
105102.3431,Graduate
103642.3841,Graduate
30794.01439,Graduate
88869.90232,Graduate
93103.89952,Graduate
108153.6352,Graduate
72726.76741,Graduate
77050.35267,Graduate
94625.07387,Graduate
64927.28981,Graduate
81567.91206,Graduate
69469.5473,Graduate
70253.61379,Graduate
81616.41428,Graduate
88770.37926,Graduate
103482.1254,Graduate
123420.1868,Graduate
88468.0097,Graduate
93271.46889,Graduate
77518.23436,Graduate
45885.97095,Graduate
88302.82122,Graduate
107076.757,Graduate
108265.5657,Graduate
80799.1353,Graduate
98757.91794,Graduate
80103.99581,Graduate
105208.473,Graduate
66019.93883,Graduate
82844.23368,Graduate
64576.10704,Graduate
69924.29026,Graduate
81619.70028,Graduate
80200.53695,Graduate
100620.1112,Graduate
84775.58403,Graduate
91656.56992,Graduate
72140.75402,Graduate
90357.07415,Graduate
90990.31343,Graduate
107092.2234,Graduate
53322.30091,Graduate
91649.28164,Graduate
116961.0589,Graduate
80145.10672,Graduate
49335.78489,Graduate
86231.99685,Graduate
104342.6466,Graduate
77291.23681,Graduate
87685.41464,Graduate
67714.77538,Graduate
82793.64572,Graduate
115761.1745,Graduate
48433.29214,Graduate
90810.11193,Graduate
103694.6247,Graduate
114983.5157,Graduate
109518.2617,Graduate
42798.88375,Graduate
78360.46585,Graduate
94742.56862,Graduate
45719.63366,Graduate
71524.8692,Graduate
152623.8778,Graduate
87049.75714,Graduate
48449.79562,Graduate
91729.92929,Graduate
69544.20948,Graduate
101494.4472,Graduate
94800.21715,Graduate
135902.2044,Graduate
58840.54517,Graduate
57868.24098,Graduate
100909.8361,Graduate
65729.94436,Graduate
106952.8649,Graduate
36112.13188,Graduate
104334.5436,Graduate
84636.44025,Graduate
125257.1829,Graduate
91629.31344,Graduate
97106.90362,Graduate
25695.52062,Graduate
87509.20457,Graduate
57582.57308,Graduate
85232.89804,Graduate
126746.1964,Graduate
88307.31315,Graduate
75784.42296,Graduate
54421.67251,Graduate
85272.99627,Graduate
58346.99979,Graduate
99551.87421,Graduate
94867.94931,Graduate
88891.24055,Graduate
107732.4166,Graduate
69250.97399,Graduate
92999.46816,Graduate
95802.99839,Graduate
81343.55033,Graduate
33794.17099,Graduate
66800.71825,Graduate
100234.7766,Graduate
62487.73115,Graduate
75460.05891,Graduate
92287.16143,Graduate
75108.76236,Graduate
112607.2966,Graduate
89211.74799,Graduate
93133.63004,Graduate
78060.99188,Graduate
75342.18527,Graduate
69244.27442,Graduate
60622.38669,Graduate
78837.64885,Graduate
71438.67925,Graduate
69802.50404,Graduate
50972.31711,Graduate
62396.87986,Graduate
91027.55794,Graduate
105087.1163,Graduate
108062.6099,Graduate
109476.2401,Graduate
102018.1252,Graduate
111056.315,Graduate
98849.29305,Graduate
51362.27392,Graduate
66176.18351,Graduate
101009.685,Graduate
77468.11707,Graduate
70680.14437,Graduate
82843.3343,Graduate
89879.86262,Graduate
95458.79247,Graduate
82004.72783,Graduate
82272.12328,Graduate
68769.51825,Graduate
95072.04987,Graduate
106738.108,Graduate
92142.32351,Graduate
61067.41052,Graduate
81244.04213,Graduate
99368.5202,Graduate
89205.70668,Graduate
94836.88233,Graduate
97535.55754,Graduate
49291.79223,Graduate
97012.23721,Graduate
75456.27527,Graduate
97295.02711,Graduate
111479.4901,Graduate
126316.2115,Graduate
68504.13618,Graduate
89310.95762,Graduate
69026.53774,Graduate
102914.796,Graduate
88427.38682,Graduate
63312.80179,Graduate
77680.72774,Graduate
117797.2671,Graduate
78509.26721,Graduate
101782.1385,Graduate
62338.58555,Graduate
62876.34879,Graduate
120224.6275,Graduate
103195.7884,Graduate
96658.22291,Graduate
69847.23006,Graduate
102314.6242,Graduate
112692.2534,Graduate
86708.24883,Graduate
74526.82043,Graduate
84915.53864,Graduate
128386.0159,Graduate
34063.12398,Graduate
74370.30554,Graduate
91324.45324,Graduate
110363.8095,Graduate
57973.90348,Graduate
79781.87816,Graduate
72800.75428,Graduate
80994.91482,Graduate
74860.46519,Graduate
68425.29782,Graduate
111118.8402,Graduate
64127.33661,Graduate
101161.6706,Graduate
87205.38012,Graduate
73552.1137,Graduate
111905.8715,Graduate
91029.64567,Graduate
131776.72,Graduate
104736.0179,Graduate
52874.93723,Graduate
90665.70687,Graduate
95289.98727,Graduate
75426.06285,Graduate
57027.9084,Graduate
45913.6963,Graduate
68766.30004,Graduate
